query_id,workflow,quality_level,video_size_mb,video_duration_sec,fps,sla_sec
workflow1_Q1_q0028,workflow1,Q1,182.6117237198778,1095.6703423192669,30.0,78.97624605635878
workflow1_Q1_q0029,workflow1,Q1,123.78703694732026,742.7222216839216,30.0,69.03845646973164
workflow1_Q1_q0030,workflow1,Q1,275.43664048281084,1652.6198428968653,30.0,99.55550685518189
workflow1_Q1_q0031,workflow1,Q1,154.10581287780136,924.634877266808,30.0,74.18741344778472
workflow1_Q1_q0032,workflow1,Q1,48.96640486078783,293.798429164727,30.0,52.02424093874447
workflow1_Q1_q0033,workflow1,Q1,115.95975432774873,695.7585259664922,30.0,66.05178353583813
workflow1_Q1_q0034,workflow1,Q1,29.4783339658524,176.8700037951144,30.0,48.83698701359537
workflow1_Q1_q0035,workflow1,Q1,68.57392092974665,411.4435255784799,30.0,55.05920236443555
workflow1_Q1_q0036,workflow1,Q1,15.123946489974536,90.74367893984724,30.0,44.911226984412764
workflow1_Q1_q0037,workflow1,Q1,141.45117578504738,848.7070547102843,30.0,71.55899090573955
workflow1_Q1_q0038,workflow1,Q1,194.0166768360212,1164.100061016127,30.0,82.76572164442284
workflow1_Q1_q0039,workflow1,Q1,109.55481408988324,657.3288845392995,30.0,65.53949613920568
workflow1_Q1_q0040,workflow1,Q1,131.91071373653037,791.4642824191822,30.0,70.88063172867619
workflow1_Q1_q0041,workflow1,Q1,288.170689124927,1729.024134749562,30.0,104.38204211043467
workflow1_Q1_q0042,workflow1,Q1,228.0693052567256,1368.415831540353,30.0,90.23432707929331
workflow1_Q1_q0043,workflow1,Q1,166.84842471403587,1001.0905482842152,30.0,75.4109684987032
workflow1_Q1_q0044,workflow1,Q1,92.51685378242932,555.1011226945759,30.0,60.82483850196398
workflow1_Q1_q0045,workflow1,Q1,270.12907164416856,1620.7744298650116,30.0,100.06050429847346
workflow1_Q1_q0046,workflow1,Q1,78.17816389539124,469.0689833723475,30.0,57.77011746591997
workflow1_Q1_q0047,workflow1,Q1,104.34939184983637,626.0963510990181,30.0,62.90749897371788
workflow1_Q1_q0048,workflow1,Q1,273.62879618265504,1641.7727770959305,30.0,99.19508543612494
workflow1_Q1_q0049,workflow1,Q1,163.56719603267098,981.403176196026,30.0,76.73499050762993
workflow1_Q1_q0050,workflow1,Q1,225.27220533121329,1351.6332319872795,30.0,88.25439479520868
workflow1_Q1_q0051,workflow1,Q1,181.31599030749217,1087.895941844953,30.0,76.63103367817038
workflow1_Q1_q0052,workflow1,Q1,199.4973706127536,1196.9842236765217,30.0,82.94193068946305
workflow1_Q1_q0053,workflow1,Q1,96.8211545392994,580.9269272357965,30.0,64.6629578964851
workflow1_Q1_q0054,workflow1,Q1,79.99789787173225,479.9873872303935,30.0,60.40546251333453
workflow1_Q1_q0055,workflow1,Q1,103.52278067891292,621.1366840734776,30.0,64.77036812211003
workflow1_Q1_q0056,workflow1,Q1,55.07805358419251,330.4683215051551,30.0,53.640065940521936
workflow1_Q1_q0057,workflow1,Q1,263.55116593433416,1581.3069956060049,30.0,95.9991132613751
workflow1_Q1_q0058,workflow1,Q1,92.1416106425331,552.8496638551985,30.0,61.558835271196344
workflow1_Q1_q0059,workflow1,Q1,172.8319243801715,1036.991546281029,30.0,76.81816935503792
workflow1_Q1_q0060,workflow1,Q1,239.6725832909985,1438.0354997459908,30.0,90.58209872681026
workflow1_Q1_q0061,workflow1,Q1,237.3089917189569,1423.8539503137415,30.0,88.43781305679957
workflow1_Q1_q0062,workflow1,Q1,137.13201498941595,822.7920899364956,30.0,68.78826624021885
workflow1_Q1_q0063,workflow1,Q1,148.11461949015043,888.6877169409026,30.0,69.99484990399002
workflow1_Q1_q0064,workflow1,Q1,298.4635071911572,1790.7810431469431,30.0,104.56603086927325
workflow1_Q1_q0065,workflow1,Q1,205.63326832391687,1233.7996099435018,30.0,86.94121913528221
workflow1_Q1_q0066,workflow1,Q1,246.245148504186,1477.470891025116,30.0,94.84761849384063
workflow1_Q1_q0067,workflow1,Q1,271.7406510735772,1630.4439064414637,30.0,96.97715300100435
workflow1_Q1_q0068,workflow1,Q1,238.4010525065084,1430.4063150390502,30.0,90.04488241076172
workflow1_Q1_q0069,workflow1,Q1,63.7020100365346,382.2120602192076,30.0,52.51991015060918
workflow1_Q1_q0070,workflow1,Q1,173.02951278389594,1038.1770767033756,30.0,76.10228037726145
workflow1_Q1_q0071,workflow1,Q1,39.54930562121802,237.2958337273081,30.0,47.206688333822335
workflow1_Q1_q0072,workflow1,Q1,199.3474167035596,1196.0845002213573,30.0,88.07960681868285
workflow1_Q1_q0073,workflow1,Q1,287.0513341744652,1722.308005046791,30.0,101.05347882669064
workflow1_Q1_q0074,workflow1,Q1,158.69229864703226,952.1537918821936,30.0,77.20038318642035
workflow1_Q1_q0075,workflow1,Q1,135.5620229316525,813.3721375899149,30.0,67.64102571325385
workflow1_Q1_q0076,workflow1,Q1,20.394397911267323,122.36638746760391,30.0,42.421786552028514
workflow1_Q1_q0077,workflow1,Q1,288.3346114754739,1730.0076688528434,30.0,102.67954240989683
workflow1_Q1_q0078,workflow1,Q1,39.87077839774605,239.22467038647628,30.0,51.114334243989966
workflow1_Q1_q0079,workflow1,Q1,21.912937058405607,131.47762235043365,30.0,45.435411708229296
workflow1_Q1_q0080,workflow1,Q1,81.35931733643216,488.1559040185929,30.0,58.36942920649181
workflow1_Q1_q0081,workflow1,Q1,29.003825836330904,174.02295501798542,30.0,45.97525437045512
workflow1_Q1_q0082,workflow1,Q1,141.98417429941108,851.9050457964664,30.0,70.4962033286391
workflow1_Q1_q0083,workflow1,Q1,159.6654623645626,957.9927741873756,30.0,77.3080656193075
workflow1_Q1_q0084,workflow1,Q1,100.64528521828936,603.871711309736,30.0,59.27722861935205
workflow1_Q1_q0085,workflow1,Q1,24.77853994671696,148.67123968030174,30.0,46.36085657869174
workflow1_Q1_q0086,workflow1,Q1,42.36410679227574,254.1846407536545,30.0,50.534654301745995
workflow1_Q1_q0087,workflow1,Q1,121.50626961707916,729.0376177024749,30.0,69.35366145150267
workflow1_Q1_q0088,workflow1,Q1,27.55325073969548,165.31950443817288,30.0,48.27606004728181
workflow1_Q1_q0089,workflow1,Q1,212.4750204268749,1274.8501225612497,30.0,87.82089155639362
workflow1_Q1_q0090,workflow1,Q1,70.03595704219548,420.2157422531728,30.0,53.55514459899833
workflow1_Q1_q0091,workflow1,Q1,97.60075494725518,585.604529683531,30.0,63.96581567937358
workflow1_Q1_q0092,workflow1,Q1,124.29647538164828,745.7788522898896,30.0,66.87063194268937
workflow1_Q1_q0093,workflow1,Q1,130.8167935900529,784.9007615403174,30.0,68.58848645495478
workflow1_Q1_q0094,workflow1,Q1,10.481605225692157,62.889631354152925,30.0,43.974748760060926
workflow1_Q1_q0095,workflow1,Q1,42.50040758962229,255.0024455377337,30.0,51.275850053155494
workflow1_Q1_q0096,workflow1,Q1,260.20172348485465,1561.2103409091278,30.0,99.92555328870931
workflow1_Q1_q0097,workflow1,Q1,10.357588128453358,62.14552877072016,30.0,43.08686794556143
workflow1_Q1_q0098,workflow1,Q1,157.36853318573378,944.2111991144028,30.0,75.14468442877356
workflow1_Q1_q0099,workflow1,Q1,151.95558188709035,911.733491322542,30.0,73.30583287880198
workflow1_Q1_q0100,workflow1,Q1,106.59730669308496,639.5838401585098,30.0,62.03393962428266
workflow1_Q1_q0101,workflow1,Q1,135.0848358424704,810.5090150548224,30.0,67.5590722521581
workflow1_Q1_q0102,workflow1,Q1,236.36852988270945,1418.211179296257,30.0,89.8933224597637
workflow1_Q1_q0103,workflow1,Q1,253.9490748023373,1523.694448814024,30.0,96.56805160410508
workflow1_Q1_q0104,workflow1,Q1,85.50107759042251,513.0064655425351,30.0,59.72026935257053
workflow1_Q1_q0105,workflow1,Q1,103.52222788064164,621.1333672838499,30.0,62.42357096208404
workflow1_Q1_q0106,workflow1,Q1,80.3200273782165,481.9201642692989,30.0,57.38047906220497
workflow1_Q1_q0107,workflow1,Q1,149.1603861598089,894.9623169588533,30.0,70.94983957654675
workflow1_Q1_q0108,workflow1,Q1,208.14492372105576,1248.8695423263346,30.0,86.92547933063464
workflow1_Q1_q0109,workflow1,Q1,76.19333388439196,457.16000330635177,30.0,58.72857952834854
workflow1_Q1_q0110,workflow1,Q1,105.91336519591133,635.480191175468,30.0,61.728267329044655
workflow1_Q1_q0111,workflow1,Q1,279.8115391008536,1678.8692346051218,30.0,102.68454776272873
workflow1_Q1_q0112,workflow1,Q1,24.085094055617844,144.51056433370707,30.0,46.754945423834215
workflow1_Q1_q0113,workflow1,Q1,143.62318551947422,861.7391131168453,30.0,70.71466683578419
workflow1_Q1_q0114,workflow1,Q1,216.3518320630656,1298.1109923783931,30.0,87.62392791306988
workflow1_Q1_q0115,workflow1,Q1,53.63166335166749,321.7899801100049,30.0,52.26206071645363
workflow1_Q1_q0116,workflow1,Q1,23.73846580158974,142.43079480953844,30.0,46.376903734239704
workflow1_Q1_q0117,workflow1,Q1,50.07955777517392,300.4773466510435,30.0,52.50469383902147
workflow1_Q1_q0118,workflow1,Q1,276.45872612389803,1658.7523567433882,30.0,98.91548247708101
workflow1_Q1_q0119,workflow1,Q1,12.68533672812579,76.11202036875474,30.0,42.39193082251985
workflow1_Q1_q0120,workflow1,Q1,64.61337269529204,387.6802361717522,30.0,54.17721132119104
workflow1_Q1_q0121,workflow1,Q1,19.07221874147692,114.43331244886151,30.0,44.79949694349745
workflow1_Q1_q0122,workflow1,Q1,42.08254559303895,252.4952735582337,30.0,52.236374630004
workflow1_Q1_q0123,workflow1,Q1,189.84329312220592,1139.0597587332354,30.0,77.96022917262299
workflow1_Q1_q0124,workflow1,Q1,80.07528353433487,480.45170120600926,30.0,58.75634718026035
workflow1_Q1_q0125,workflow1,Q1,175.07149462489625,1050.4289677493775,30.0,81.69594086848943
workflow1_Q1_q0126,workflow1,Q1,181.15666100217652,1086.9399660130596,30.0,77.29431032913202
workflow1_Q1_q0127,workflow1,Q1,256.3362465960359,1538.0174795762157,30.0,93.04398452542257
workflow1_Q1_q0128,workflow1,Q1,11.37500394444344,68.25002366666062,30.0,44.98062960350858
workflow1_Q1_q0129,workflow1,Q1,257.4771432092864,1544.862859255718,30.0,96.34674824996877
workflow1_Q1_q0130,workflow1,Q1,189.54453506382248,1137.2672103829348,30.0,81.62313373453416
workflow1_Q1_q0131,workflow1,Q1,57.1956109704377,343.1736658226262,30.0,52.04853683640823
workflow1_Q1_q0132,workflow1,Q1,234.1518425592324,1404.9110553553942,30.0,94.8392742245775
workflow1_Q1_q0133,workflow1,Q1,258.09254711926985,1548.5552827156191,30.0,97.7353084789411
workflow1_Q1_q0134,workflow1,Q1,83.73641028870563,502.4184617322337,30.0,62.69117760168771
workflow1_Q1_q0135,workflow1,Q1,276.4501674617775,1658.701004770665,30.0,101.68567515224356
workflow1_Q1_q0136,workflow1,Q1,141.79265478661077,850.7559287196646,30.0,70.95523087151477
workflow1_Q1_q0137,workflow1,Q1,184.99309175666323,1109.9585505399791,30.0,76.33875401523251
workflow1_Q1_q0138,workflow1,Q1,295.5483647491166,1773.2901884946998,30.0,105.90790903768246
workflow1_Q1_q0139,workflow1,Q1,114.84546280536782,689.0727768322068,30.0,63.73475510950335
workflow1_Q1_q0140,workflow1,Q1,245.81621028783272,1474.8972617269962,30.0,94.3499644101442
workflow1_Q1_q0141,workflow1,Q1,102.33574417025328,614.0144650215198,30.0,61.89174927005109
workflow1_Q1_q0142,workflow1,Q1,241.7719214500324,1450.6315287001944,30.0,91.0436998685849
workflow1_Q1_q0143,workflow1,Q1,184.2128364701664,1105.277018820998,30.0,81.58138138194937
workflow1_Q1_q0144,workflow1,Q1,72.74315161536643,436.4589096921985,30.0,57.146487987889145
workflow1_Q1_q0145,workflow1,Q1,130.06756719887855,780.4054031932714,30.0,70.73777406132213
workflow1_Q1_q0146,workflow1,Q1,102.1143339654329,612.6860037925974,30.0,66.44723299285903
workflow1_Q1_q0147,workflow1,Q1,32.65143399330553,195.9086039598332,30.0,45.28635819616529
workflow1_Q1_q0148,workflow1,Q1,18.65208332891227,111.91249997347362,30.0,45.09893431052513
workflow1_Q1_q0149,workflow1,Q1,110.47881006808248,662.8728604084948,30.0,66.63736707933309
workflow1_Q1_q0150,workflow1,Q1,15.519902867071108,93.11941720242665,30.0,41.90009754267579
workflow1_Q1_q0151,workflow1,Q1,57.99144969871476,347.94869819228853,30.0,53.10330650741464
workflow1_Q1_q0152,workflow1,Q1,220.303163046752,1321.8189782805116,30.0,89.84850872215699
workflow1_Q1_q0153,workflow1,Q1,215.3464583482405,1292.078750089443,30.0,89.86490120137144
workflow1_Q1_q0154,workflow1,Q1,224.1883120726409,1345.1298724358458,30.0,88.48142679887226
workflow1_Q1_q0155,workflow1,Q1,101.97441962769383,611.8465177661631,30.0,62.29664798099262
workflow1_Q1_q0156,workflow1,Q1,268.1056425641317,1608.6338553847902,30.0,96.70373253599156
workflow1_Q1_q0157,workflow1,Q1,182.21085892824985,1093.2651535694988,30.0,77.46689560585247
workflow1_Q1_q0158,workflow1,Q1,46.547639106521686,279.28583463913014,30.0,52.018717607240696
workflow1_Q1_q0159,workflow1,Q1,51.678411822104906,310.0704709326294,30.0,53.07985611805351
workflow1_Q1_q0160,workflow1,Q1,210.99767380961345,1265.9860428576806,30.0,88.02151431098636
workflow1_Q1_q0161,workflow1,Q1,60.15374156820263,360.9224494092158,30.0,53.65416299135765
workflow1_Q1_q0162,workflow1,Q1,157.11488345879255,942.6893007527552,30.0,75.83921456726007
workflow1_Q1_q0163,workflow1,Q1,297.61459801932614,1785.6875881159567,30.0,104.40845893637658
workflow1_Q1_q0164,workflow1,Q1,11.162205372668454,66.97323223601073,30.0,44.028288861405606
workflow1_Q1_q0165,workflow1,Q1,14.808142550291508,88.84885530174904,30.0,43.14729101340393
workflow1_Q1_q0166,workflow1,Q1,297.9945287598469,1787.9671725590813,30.0,102.18282094232949
workflow1_Q1_q0167,workflow1,Q1,179.54526189890802,1077.271571393448,30.0,76.7162645449665
workflow1_Q1_q0168,workflow1,Q1,46.803892900368815,280.8233574022129,30.0,52.51320338998449
workflow1_Q1_q0169,workflow1,Q1,270.2176379286872,1621.305827572123,30.0,99.2595932822703
workflow1_Q1_q0170,workflow1,Q1,265.3102870370308,1591.8617222221844,30.0,99.9134458689749
workflow1_Q1_q0171,workflow1,Q1,165.4981198022988,992.9887188137928,30.0,77.2645853540503
workflow1_Q1_q0172,workflow1,Q1,190.3196886596194,1141.9181319577165,30.0,78.43067229203521
workflow1_Q1_q0173,workflow1,Q1,89.22428553525413,535.3457132115248,30.0,59.6511692526041
workflow1_Q1_q0174,workflow1,Q1,24.650711947881497,147.90427168728897,30.0,47.78187136465952
workflow1_Q1_q0175,workflow1,Q1,182.42460657835068,1094.547639470104,30.0,78.5336188566398
workflow1_Q1_q0176,workflow1,Q1,95.47900602880128,572.8740361728076,30.0,62.29627696021986
workflow1_Q1_q0177,workflow1,Q1,202.45010353150204,1214.7006211890125,30.0,85.22274381684045
workflow1_Q1_q0178,workflow1,Q1,252.5111012843544,1515.0666077061262,30.0,95.68523331333414
workflow1_Q1_q0179,workflow1,Q1,15.266557735165575,91.59934641099346,30.0,42.837858700119014
workflow1_Q1_q0180,workflow1,Q1,182.7569946588609,1096.5419679531656,30.0,81.23041215855616
workflow1_Q1_q0181,workflow1,Q1,77.07135650918715,462.4281390551229,30.0,58.8091373230061
workflow1_Q1_q0182,workflow1,Q1,263.42766439210243,1580.5659863526143,30.0,98.55684869467089
workflow1_Q1_q0183,workflow1,Q1,83.56270690293027,501.3762414175816,30.0,58.21907338718138
workflow1_Q1_q0184,workflow1,Q1,187.1233386382713,1122.740031829628,30.0,82.16507889950032
workflow1_Q1_q0185,workflow1,Q1,170.52684362598734,1023.161061755924,30.0,76.54987081158583
workflow1_Q1_q0186,workflow1,Q1,124.88828501718218,749.3297101030931,30.0,69.94683259592459
workflow1_Q1_q0187,workflow1,Q1,206.5100214439403,1239.0601286636418,30.0,84.64928118561463
workflow1_Q1_q0188,workflow1,Q1,220.47319406747584,1322.839164404855,30.0,90.81596799239294
workflow1_Q1_q0189,workflow1,Q1,174.41196064262218,1046.4717638557331,30.0,81.5511966614075
workflow1_Q1_q0190,workflow1,Q1,229.9424487835787,1379.6546927014722,30.0,90.63044925533038
workflow1_Q1_q0191,workflow1,Q1,295.1909520379519,1771.145712227711,30.0,103.86974095553954
workflow1_Q1_q0192,workflow1,Q1,131.58899249123348,789.533954947401,30.0,69.68861307309831
workflow1_Q1_q0193,workflow1,Q1,159.22908504680396,955.3745102808238,30.0,70.29214448951384
workflow1_Q1_q0194,workflow1,Q1,13.61626460295184,81.69758761771104,30.0,43.20707079718573
workflow1_Q1_q0195,workflow1,Q1,240.8482813300097,1445.0896879800584,30.0,89.50842190367648
workflow1_Q1_q0196,workflow1,Q1,160.86671944333824,965.2003166600292,30.0,74.67540368072154
workflow1_Q1_q0197,workflow1,Q1,128.3088148045639,769.8528888273835,30.0,67.37995537406022
workflow1_Q1_q0198,workflow1,Q1,37.28086929592478,223.6852157755487,30.0,49.839681472543425
workflow1_Q1_q0199,workflow1,Q1,268.0003622858652,1608.0021737151912,30.0,97.86513092555276
workflow1_Q1_q0200,workflow1,Q1,124.55209961176136,747.3125976705682,30.0,65.02133594023245
workflow1_Q1_q0201,workflow1,Q1,207.9486634806739,1247.6919808840437,30.0,85.35501082631193
workflow1_Q1_q0202,workflow1,Q1,53.31850534676373,319.91103208058234,30.0,53.61907470078971
workflow1_Q1_q0203,workflow1,Q1,288.84939256689944,1733.0963554013963,30.0,98.76791097984436
workflow1_Q1_q0204,workflow1,Q1,61.748110928330966,370.4886655699858,30.0,51.27082727353093
workflow1_Q1_q0205,workflow1,Q1,67.86717794085222,407.20306764511326,30.0,57.65954979529728
workflow1_Q1_q0206,workflow1,Q1,259.10502956173696,1554.630177370422,30.0,96.99124817039474
workflow1_Q1_q0207,workflow1,Q1,274.64899580116,1647.8939748069602,30.0,100.23101451054728
workflow1_Q1_q0208,workflow1,Q1,71.52274818175741,429.1364890905445,30.0,57.52180519319112
workflow1_Q1_q0209,workflow1,Q1,146.2422575707001,877.4535454242006,30.0,71.64369065979253
workflow1_Q1_q0210,workflow1,Q1,222.71352232322067,1336.281133939324,30.0,87.7146558564059
workflow1_Q1_q0211,workflow1,Q1,264.7260628051325,1588.356376830795,30.0,101.97329992374945
workflow1_Q1_q0212,workflow1,Q1,119.92528156081852,719.5516893649111,30.0,66.36671931905596
workflow1_Q1_q0213,workflow1,Q1,159.9356511863345,959.6139071180068,30.0,75.63379003163963
workflow1_Q1_q0214,workflow1,Q1,225.0977590507232,1350.5865543043387,30.0,88.3984168718129
workflow1_Q1_q0215,workflow1,Q1,222.02943322931063,1332.176599375864,30.0,89.19248394765137
workflow1_Q1_q0216,workflow1,Q1,237.05843770756465,1422.3506262453875,30.0,92.55672466315694
workflow1_Q1_q0217,workflow1,Q1,175.28080740604264,1051.6848444362558,30.0,76.87110813782883
workflow1_Q1_q0218,workflow1,Q1,40.33837807338482,242.03026844030887,30.0,51.17624749763601
workflow1_Q1_q0219,workflow1,Q1,272.1522543546316,1632.9135261277895,30.0,100.8563249012408
workflow1_Q1_q0220,workflow1,Q1,261.01603640309816,1566.096218418589,30.0,97.51906809997807
workflow1_Q1_q0221,workflow1,Q1,241.4482563873166,1448.6895383238996,30.0,91.70810273645444
workflow1_Q1_q0222,workflow1,Q1,38.960118376611554,233.7607102596693,30.0,49.69720307692032
workflow1_Q1_q0223,workflow1,Q1,69.27523645361447,415.6514187216868,30.0,53.50609243444806
workflow1_Q1_q0224,workflow1,Q1,225.64410588121905,1353.8646352873145,30.0,89.26770855197059
workflow1_Q1_q0225,workflow1,Q1,16.710627428764468,100.2637645725868,30.0,43.015983181292114
workflow1_Q1_q0226,workflow1,Q1,293.9751437751111,1763.8508626506666,30.0,103.8975618594838
workflow1_Q1_q0227,workflow1,Q1,119.3719573031474,716.2317438188844,30.0,65.53707501672675
workflow1_Q1_q0228,workflow1,Q1,218.60063477033884,1311.603808622033,30.0,87.18027500189439
workflow1_Q1_q0229,workflow1,Q1,267.3956156615326,1604.3736939691953,30.0,99.716525299938
workflow1_Q1_q0230,workflow1,Q1,124.44266756352386,746.6560053811431,30.0,66.22854375666003
workflow1_Q1_q0231,workflow1,Q1,102.54842169390317,615.2905301634189,30.0,62.96445798881486
workflow1_Q1_q0232,workflow1,Q1,186.53492738049155,1119.2095642829493,30.0,82.07043373902751
workflow1_Q1_q0233,workflow1,Q1,178.48691838693472,1070.9215103216084,30.0,79.68194366218631
workflow1_Q1_q0234,workflow1,Q1,128.65059351119118,771.903561067147,30.0,70.44012035254968
workflow1_Q1_q0235,workflow1,Q1,184.5146792016355,1107.0880752098128,30.0,83.23579912024792
workflow1_Q1_q0236,workflow1,Q1,281.2605971742835,1687.5635830457009,30.0,96.9189548796521
workflow1_Q1_q0237,workflow1,Q1,145.61567442171298,873.6940465302779,30.0,69.77559476250926
workflow1_Q1_q0238,workflow1,Q1,67.05523241768307,402.3313945060985,30.0,55.74176911984945
workflow1_Q1_q0239,workflow1,Q1,119.38973503607112,716.3384102164267,30.0,65.74203719168551
workflow1_Q1_q0240,workflow1,Q1,124.2910249520044,745.7461497120264,30.0,64.2135754983071
workflow1_Q1_q0241,workflow1,Q1,48.02152097760376,288.12912586562254,30.0,50.07951894055197
workflow1_Q1_q0242,workflow1,Q1,57.23273516082092,343.3964109649255,30.0,53.050154258417955
workflow1_Q1_q0243,workflow1,Q1,208.5230012841664,1251.1380077049985,30.0,85.90912443944845
workflow1_Q1_q0244,workflow1,Q1,108.44854872058175,650.6912923234906,30.0,65.67011680279221
workflow1_Q1_q0245,workflow1,Q1,286.9205336381842,1721.5232018291051,30.0,102.69456477405402
workflow1_Q1_q0246,workflow1,Q1,80.64305615399616,483.85833692397694,30.0,54.243538223096664
workflow1_Q1_q0247,workflow1,Q1,38.68810648039847,232.1286388823908,30.0,50.583594048981546
workflow1_Q1_q0248,workflow1,Q1,228.5163232700748,1371.0979396204489,30.0,90.16313708498505
workflow1_Q1_q0249,workflow1,Q1,265.5004550561823,1593.002730337094,30.0,100.70211982943437
workflow1_Q1_q0250,workflow1,Q1,90.65287349273147,543.9172409563889,30.0,61.13160466503106
workflow1_Q1_q0251,workflow1,Q1,68.60554947718862,411.6332968631317,30.0,57.70247654569786
workflow1_Q1_q0252,workflow1,Q1,63.872179112615285,383.2330746756917,30.0,52.878639413344956
workflow1_Q1_q0253,workflow1,Q1,161.38356739628858,968.3014043777316,30.0,75.30008217278647
workflow1_Q1_q0254,workflow1,Q1,145.84082596156355,875.0449557693814,30.0,73.1518032095471
workflow1_Q1_q0255,workflow1,Q1,85.23755355781492,511.4253213468896,30.0,60.6211663934273
workflow1_Q1_q0256,workflow1,Q1,23.10020392693365,138.6012235616019,30.0,45.52449986353976
workflow1_Q1_q0257,workflow1,Q1,149.63248869462143,897.7949321677285,30.0,73.41437058652936
workflow1_Q1_q0258,workflow1,Q1,288.20638081432645,1729.2382848859586,30.0,101.91203928086877
workflow1_Q1_q0259,workflow1,Q1,199.2305682182724,1195.383409309634,30.0,84.57745868960062
workflow1_Q1_q0260,workflow1,Q1,153.69690142229933,922.181408533796,30.0,73.3377922923674
workflow1_Q1_q0261,workflow1,Q1,42.100701468588674,252.60420881153203,30.0,47.745679999546525
workflow1_Q1_q0262,workflow1,Q1,83.2065242593803,499.2391455562818,30.0,60.47122337414609
workflow1_Q1_q0263,workflow1,Q1,95.4844453766174,572.9066722597044,30.0,60.12078764152031
workflow1_Q1_q0264,workflow1,Q1,231.79303025609795,1390.7581815365877,30.0,90.977127726108
workflow1_Q1_q0265,workflow1,Q1,264.2461312067396,1585.4767872404375,30.0,96.07810477301456
workflow1_Q1_q0266,workflow1,Q1,271.47613753426714,1628.856825205603,30.0,99.14117065600257
workflow1_Q1_q0267,workflow1,Q1,295.5248963927187,1773.149378356312,30.0,109.22617920853195
workflow1_Q1_q0268,workflow1,Q1,294.8863381003144,1769.3180286018865,30.0,104.76219820822529
workflow1_Q1_q0269,workflow1,Q1,286.36974850271463,1718.2184910162878,30.0,100.34671546836643
workflow1_Q1_q0270,workflow1,Q1,30.828420745836468,184.9705244750188,30.0,46.24353944045077
workflow1_Q1_q0271,workflow1,Q1,49.9601254190635,299.760752514381,30.0,54.30774688157669
workflow1_Q1_q0272,workflow1,Q1,98.29529267804956,589.7717560682972,30.0,61.99192054550339
workflow1_Q1_q0273,workflow1,Q1,170.34049367869383,1022.0429620721628,30.0,76.9991801371038
workflow1_Q1_q0274,workflow1,Q1,38.123587724588994,228.741526347534,30.0,50.06792171535623
workflow1_Q1_q0275,workflow1,Q1,255.2811177626213,1531.6867065757278,30.0,96.6880884703303
workflow1_Q1_q0276,workflow1,Q1,188.85929193241964,1133.1557515945178,30.0,82.70668273461457
