query_id,scenario_id,exec_stress,bw_stress,rtt_stress,rho_Shot_Detection,rho_Video_Split_and_Sample,rho_Video_Caption,rho_OCR,rho_Label_Detection,rho_Speech_Transcription,rho_Database,rho_Q_A
workflow1_Q1_q0000,workflow1_Q1_q0000_s010,1.012657632886961,1.224600553800888,0.8095881422111822,1.0,0.0069300078557937355,0.0002747601801278607,0.00246722135271409,0.00399382516868995,0.0018270351514029545,0.13276147392040719,0.022528980988743355
workflow1_Q1_q0000,workflow1_Q1_q0000_s011,0.8280665069109432,0.9770363183107056,1.008900357592949,1.0,0.005647005692783924,0.0007157466970277575,0.002254160673499282,0.0018890970302018984,0.0017043979376553566,0.20298372906703135,0.07665536453175342
workflow1_Q1_q0000,workflow1_Q1_q0000_s012,1.3662787217547243,1.284650273865308,0.8322941120010957,1.0,0.007136535346835446,0.0052553423399064395,0.0018593948996492296,0.0038950673809607563,0.0020882446352305313,0.16508069584634735,0.04501574530919691
workflow1_Q1_q0000,workflow1_Q1_q0000_s013,1.4954800977507932,1.2752245155831605,0.8161596915368653,1.0,0.00617420074632433,0.001487159930535254,0.0018990084762771288,0.005611578725843043,0.002126552136954391,0.07287919689027134,0.08100045001957146
workflow1_Q1_q0000,workflow1_Q1_q0000_s014,1.3842953650288552,0.7934546025847476,1.0139592611903483,1.0,0.006320775432707634,0.000585107733844808,0.0018444153685995236,0.005161045154650419,0.002230799024086733,0.059164928484440195,0.1138338387175451
workflow1_Q1_q0000,workflow1_Q1_q0000_s015,0.9325544441709978,0.8716283811042371,1.1857492779565915,1.0,0.007653131679217634,0.001875292820050093,0.002355138537514607,0.0024095641642166298,0.00220466086558097,0.1624400903620525,0.021899987629760583
workflow1_Q1_q0000,workflow1_Q1_q0000_s016,0.8888546797536439,1.177473139100182,1.018270277632419,1.0,0.006787949551912269,0.0009583794105160989,0.0026120491773554844,0.015114047388722185,0.0013376785338217005,0.11548165233520359,0.05733369064777392
workflow1_Q1_q0000,workflow1_Q1_q0000_s017,1.0531193207008638,0.9349041050106588,0.8359012941004782,1.0,0.005950440610731602,0.000989315774389514,0.001614214636315653,0.004238055237699051,0.0024065766027026683,0.10383152782585507,0.08715279622953682
workflow1_Q1_q0000,workflow1_Q1_q0000_s018,0.9440738551091054,1.2854416146337964,0.887481690460654,1.0,0.006538213036851187,0.0011705344964481486,0.0014613293455416766,0.01467990945894853,0.001886456676204993,0.12183467619071967,0.04608252962499872
workflow1_Q1_q0000,workflow1_Q1_q0000_s019,0.9365869687646355,1.0411418288222412,1.1649795185182568,1.0,0.007131971289749959,0.0007760534869994677,0.002152621316538345,0.0050210700512440054,0.002664200651823256,0.06396930815903287,0.14859860886394718
workflow1_Q1_q0001,workflow1_Q1_q0001_s000,1.0435305430296147,0.7543474351212636,0.890371583166713,1.0,0.007392038953718029,0.0015460434600187403,0.001952206975923501,0.005747236831481166,0.0019159016149242023,0.1613446314869849,0.1631943291844979
workflow1_Q1_q0001,workflow1_Q1_q0001_s001,1.257234319515973,1.103712036810936,0.9739038987236185,1.0,0.007335003268482558,0.001237513767281674,0.002255736741841053,0.005544141586775486,0.0017383173598466896,0.08902753237576574,0.021462696658972862
workflow1_Q1_q0001,workflow1_Q1_q0001_s002,1.1636847186767858,1.004915748866947,0.9746669957355358,1.0,0.004897481246657309,0.0003247679190814522,0.0024328879127235212,0.004258792764583507,0.002069359817406237,0.06955588456298395,0.1673364233083296
workflow1_Q1_q0001,workflow1_Q1_q0001_s003,1.246326286160335,0.7305000771690863,1.1925548405012005,1.0,0.007804367724388484,0.0006294115364744339,0.00172258863683209,0.005344946168239007,0.0021115496478519022,0.12765836412005646,0.04914825423246898
workflow1_Q1_q0001,workflow1_Q1_q0001_s004,1.0997189044562115,1.082762046547987,1.142491601518643,1.0,0.006727032833488976,0.00274107245407304,0.002086083664042974,0.01267180992941994,0.0017870117888999738,0.08963663562218502,0.0870069824610031
workflow1_Q1_q0001,workflow1_Q1_q0001_s005,1.3684860728309414,1.0034573888456448,1.0946292372462931,1.0,0.00578314881421449,0.00028618424669745785,0.0013597174745091027,0.007153473621205461,0.002294639293369811,0.1333165211690119,0.014137336327374055
workflow1_Q1_q0001,workflow1_Q1_q0001_s006,1.4262815208074704,0.863551898449535,0.8442897034402218,1.0,0.005725065710815237,0.0005932556680710349,0.0027371403647934076,0.008986376962839483,0.0021268511753267613,0.14162617248481607,0.07978224218576549
workflow1_Q1_q0001,workflow1_Q1_q0001_s007,1.2957102876898445,0.8051083407136022,0.9430730526103898,1.0,0.005775474361247859,0.0009837419425078,0.002012381209902809,0.004398951171954231,0.001964875845341794,0.09998173791772189,0.03127865699039808
workflow1_Q1_q0001,workflow1_Q1_q0001_s008,0.8489521420338029,0.9886738610578899,1.1128844781071179,1.0,0.005911189625130947,0.001288422236486551,0.0015301097592377159,0.004548794201639857,0.0018113339581927077,0.25089569467748235,0.07980070722634357
workflow1_Q1_q0001,workflow1_Q1_q0001_s009,1.1272391776000004,0.935236013449266,0.8963708465657249,1.0,0.006633848107762664,0.0031822751707785224,0.0019936633071324186,0.006956990372602226,0.0021224900322887987,0.2048197193564543,0.016852196265762277
workflow1_Q1_q0001,workflow1_Q1_q0001_s010,0.9651980838343869,1.1578932938919404,1.1720013389418868,1.0,0.007639901464298197,0.0006256119976461815,0.0013147647449462906,0.002842684308321544,0.0013590726706673535,0.12011710319637627,0.05643184285478678
workflow1_Q1_q0001,workflow1_Q1_q0001_s011,1.3540160414653357,0.9765588346438662,0.8324616001695597,1.0,0.006546469073490741,0.00017398653746218345,0.0021982261739841805,0.009643748370389163,0.002055087066317743,0.2132991490523955,0.029392010894013446
workflow1_Q1_q0001,workflow1_Q1_q0001_s012,0.8760599722835837,0.8351065996633272,1.117201991583852,1.0,0.005589375192088087,0.0004059007956454129,0.0026346420322184722,0.005581514851670576,0.0022078822842084675,0.1500542172686651,0.05966622279112244
workflow1_Q1_q0001,workflow1_Q1_q0001_s013,1.224409578734901,1.263283212524223,0.9378563546046471,1.0,0.006128722780303258,0.0011506541766124886,0.0021021922599112285,0.0023265940462412317,0.001787076657474854,0.1019282938453365,0.050135640031546594
workflow1_Q1_q0001,workflow1_Q1_q0001_s014,1.3838846244014757,1.1087976836138147,0.8767684645644341,1.0,0.007221542597771574,0.0013795322443284001,0.0018850355294664995,0.005112065855275401,0.002008544113495919,0.09122501761951178,0.029747499755653883
workflow1_Q1_q0001,workflow1_Q1_q0001_s015,0.9646794718909515,0.8657244180739396,1.1858075544556805,1.0,0.006777206358552342,0.0013045978267563338,0.0014100688568373153,0.006760411176871978,0.0019131772179814836,0.15765130118938514,0.06344918663948791
workflow1_Q1_q0001,workflow1_Q1_q0001_s016,1.3845880537565136,0.8278449606394014,0.8017223102670715,1.0,0.007417724170360249,0.0001645256212526228,0.002081218211996828,0.014749816097755985,0.0019305597903775157,0.17398491038904768,0.040012813118367525
workflow1_Q1_q0001,workflow1_Q1_q0001_s017,1.076664257631226,1.1482454803779318,0.9486172833625447,1.0,0.007351541506780938,0.00039057283266795363,0.0017710322129577821,0.0026258594920486457,0.0016288921162454797,0.12358707140568694,0.039310476428375214
workflow1_Q1_q0001,workflow1_Q1_q0001_s018,1.488091020075135,0.9471060641805843,0.9613417612996513,1.0,0.006831471699930844,0.002368766983519327,0.00156561475045983,0.006407348209334758,0.002297012143218953,0.24381451529558665,0.02475624584399123
workflow1_Q1_q0001,workflow1_Q1_q0001_s019,0.92976269096174,0.9782968662777257,0.915771883003226,1.0,0.006800693443828505,0.000670014530651202,0.0017968048057961437,0.008063436889818695,0.001904806461777991,0.13149255032237975,0.067450279828601
workflow1_Q1_q0002,workflow1_Q1_q0002_s000,1.4606588576725978,0.9412286788942417,0.8898757898183495,1.0,0.005537414263581096,0.000980732969069434,0.0016656187017578838,0.009787215938570364,0.001983353478301047,0.1922793053903291,0.14035529042715594
workflow1_Q1_q0002,workflow1_Q1_q0002_s001,1.4421769124862995,1.2105982720312987,1.1393523016244322,1.0,0.007864784856893115,0.0010165865704054172,0.0024119085426577034,0.002935855023627216,0.001761550875038042,0.1437394026027668,0.06327567465033374
workflow1_Q1_q0002,workflow1_Q1_q0002_s002,1.3465868481633336,1.2631068753766395,1.0913499862985636,1.0,0.007375366456556805,0.0007854306845794745,0.0018631524357563916,0.0024810503420749294,0.0021095954567250767,0.042892007213056325,0.09869565340883409
workflow1_Q1_q0002,workflow1_Q1_q0002_s003,0.9668369705534421,1.001724962188212,1.0021107689172384,1.0,0.007527314800787841,0.0006886620639699181,0.0016879266239650916,0.004734389164182139,0.0023409575936207475,0.17284580053972157,0.04946493536414539
workflow1_Q1_q0002,workflow1_Q1_q0002_s004,1.1661633494955206,0.8131181403244961,1.1180929034330838,1.0,0.005547330180558115,0.0013250169627816565,0.0019921680577857257,0.03289682596611739,0.00169856292291841,0.127812957440857,0.2127726451992902
workflow1_Q1_q0002,workflow1_Q1_q0002_s005,1.4906401228042612,0.7562846944046349,0.9649499657188898,1.0,0.00666511784346632,0.0009521473660473535,0.0016863831526470754,0.0062614329092151285,0.0015880004518030735,0.143006950343261,0.08644584496092025
workflow1_Q1_q0002,workflow1_Q1_q0002_s006,1.3391351794764985,0.9021139262999612,1.0425451360862141,1.0,0.006921695122374596,0.0004686081928915052,0.0018345457474536818,0.0024324094686843977,0.0017158073256840188,0.10406459411672288,0.14540547298895792
workflow1_Q1_q0002,workflow1_Q1_q0002_s007,0.8386469696955864,0.9089655300768738,1.1460400927642593,1.0,0.006838127967441867,0.0007069480136357517,0.002314444387192178,0.004645757624697043,0.001593488952904057,0.06984352831431224,0.04486077461753481
workflow1_Q1_q0002,workflow1_Q1_q0002_s008,0.9511473533018863,1.018775652891163,1.1117079774299203,1.0,0.008534352495225666,0.00023002586296331284,0.002022496340206618,0.0031223375407147536,0.001843745444711468,0.143432903163387,0.013536979674272165
workflow1_Q1_q0002,workflow1_Q1_q0002_s009,1.1721290430868077,0.9856802926542462,0.9798128964494084,1.0,0.006846583570204516,0.0016056472125924024,0.001878159387795464,0.004504321437295481,0.0014489922969219723,0.1816088467413756,0.05933985911273165
workflow1_Q1_q0002,workflow1_Q1_q0002_s010,1.4806423735535186,1.2417356125781702,1.1687590025996801,1.0,0.006306749361680861,0.0011961219521935806,0.0014825084788807198,0.01340855432554266,0.0016315990604889225,0.09810282323636545,0.2312505982355167
workflow1_Q1_q0002,workflow1_Q1_q0002_s011,0.8518403783583516,0.7795252485708482,1.1309018382362945,1.0,0.006306193341741149,0.0008221682773977446,0.0019559465432231024,0.006254932107887438,0.0019627130806823606,0.12124300631155518,0.024424169177270038
workflow1_Q1_q0002,workflow1_Q1_q0002_s012,1.1131749262544766,0.9076382937428408,0.987060980980085,1.0,0.006533408173063896,0.0004387089173605622,0.001985249734682003,0.0051237461699475744,0.002406576612723841,0.1704366438153206,0.026643270670677774
workflow1_Q1_q0002,workflow1_Q1_q0002_s013,1.2802349086541303,1.2138457783934435,0.8310978667700168,1.0,0.006885222358248005,0.0005525469192566759,0.002323692848822484,0.003956538046800061,0.0018127195729985427,0.0983966302959942,0.04386030442794268
workflow1_Q1_q0002,workflow1_Q1_q0002_s014,1.0028838796946442,1.0325713514358568,1.0487448122617362,1.0,0.008439766438625589,0.00037821241532626384,0.0019689496393391595,0.0030230277094645515,0.0017742559364643767,0.099626150378053,0.03158409582205765
workflow1_Q1_q0002,workflow1_Q1_q0002_s015,1.1127871896899069,0.9454210792274378,0.8346845934572797,1.0,0.0072748561430072784,0.0004094883514063087,0.003418586838831059,0.004912809226154827,0.0019901912057416074,0.07276021495211596,0.2000631282372224
workflow1_Q1_q0002,workflow1_Q1_q0002_s016,1.2338035725657481,1.2567823648994945,0.996725032565164,1.0,0.006811617260145658,0.0003548348970207093,0.002606133742888648,0.01143141332641315,0.0019965022045892625,0.04244319574429681,0.03317892091415462
workflow1_Q1_q0002,workflow1_Q1_q0002_s017,1.1454546063054387,0.9809923208165986,1.1848799954138807,1.0,0.0056451729128973475,0.0009653617536697136,0.0023818179879352766,0.0021885836506705257,0.001968805629047893,0.1526917815150601,0.052350324466439106
workflow1_Q1_q0002,workflow1_Q1_q0002_s018,1.3134265099598852,0.7192894526817101,1.0279931614376132,1.0,0.006561708628893702,0.0005253640895134574,0.0017755025197320373,0.006473052620973412,0.0020923864949715875,0.11619364850046933,0.04867756523473862
workflow1_Q1_q0002,workflow1_Q1_q0002_s019,1.3317501366144764,0.8384074751967147,1.162316741165704,1.0,0.006663338542945236,0.0008029765089862036,0.0023556811854596265,0.0017967313694139293,0.0015093492969632952,0.15268900076544037,0.06369644088873043
workflow1_Q1_q0003,workflow1_Q1_q0003_s000,0.9840099325118479,1.0494668449236264,1.1974090092583372,1.0,0.007343788471242143,0.0010975266102400871,0.0018418664448045044,0.0016196532498260123,0.00218688605203976,0.2389333383714234,0.09844308319647915
workflow1_Q1_q0003,workflow1_Q1_q0003_s001,1.3829859382630585,0.8819212459807549,0.9759236169921867,1.0,0.007838902908494894,0.0004216595963841022,0.0018546631869000205,0.010966885320598375,0.0019862652362846304,0.07914324935260118,0.08442523454647356
workflow1_Q1_q0003,workflow1_Q1_q0003_s002,1.1925441621934085,1.00330169161424,1.0546681119665224,1.0,0.006486503700755304,0.002208677973287897,0.0016191419226653891,0.004485168291732636,0.0019738393936348368,0.20321498561942153,0.023536845421006137
workflow1_Q1_q0003,workflow1_Q1_q0003_s003,1.1123976370063091,0.8367206719317003,1.1037364400089549,1.0,0.005930795537067323,0.0005958179692851005,0.0022178379169054078,0.004325164904289152,0.0020335023460795057,0.11647329973723,0.10027206987789153
workflow1_Q1_q0003,workflow1_Q1_q0003_s004,0.8384544924383686,1.049036378775229,0.8086893822816359,1.0,0.00742929744423773,0.0010297665313468297,0.0014651187524895716,0.010313741578224034,0.0017021312934799556,0.2614668402229728,0.1268530687127995
workflow1_Q1_q0003,workflow1_Q1_q0003_s005,1.425136739327277,0.706610000430537,0.8714416702788471,1.0,0.007151896440209226,0.0006016173700939447,0.002035548541374077,0.0119221408749098,0.0018267752604270238,0.10028197258841388,0.028817721603446447
workflow1_Q1_q0003,workflow1_Q1_q0003_s006,1.467203865938768,0.9964381621970663,0.9201087648570107,1.0,0.008045860016012624,0.0021279348275012955,0.0013990393653106371,0.010803410670324112,0.0023886579262909404,0.10812362923773376,0.06848774050224972
workflow1_Q1_q0003,workflow1_Q1_q0003_s007,1.1074249592441543,1.086405640869921,1.044161643669723,1.0,0.006803792107035266,0.0002604316926423544,0.0021655193020596146,0.013205275147434166,0.001772919595391882,0.07841405645486789,0.015158445875709001
workflow1_Q1_q0003,workflow1_Q1_q0003_s008,0.8297862723527436,0.8341541925256282,0.9819577606930555,1.0,0.006985811962419908,0.0005690236988057978,0.001563049212085511,0.004584658535086794,0.002278030676779489,0.17837343646348194,0.0586753398056248
workflow1_Q1_q0003,workflow1_Q1_q0003_s009,1.4474737308948618,1.2711572740485448,0.8048207452063701,1.0,0.006766807717566968,0.0005611281514275588,0.002119176174806551,0.00394086823182225,0.0021115275152957767,0.17412108816548147,0.009116468499404584
workflow1_Q1_q0003,workflow1_Q1_q0003_s010,1.229679779066308,1.0688420465129735,0.9669014439434744,1.0,0.0074150714236922675,0.0006246832137678037,0.0014448319641740225,0.0031947369688381496,0.002264399574967064,0.05412963464576964,0.13606088399551822
workflow1_Q1_q0003,workflow1_Q1_q0003_s011,1.1568812562399347,0.887328563753247,1.187783433490235,1.0,0.005993589371100486,0.0014360672587206598,0.002249805613292084,0.002101191976022107,0.001866265196145121,0.08923838281574477,0.15186756161099668
workflow1_Q1_q0003,workflow1_Q1_q0003_s012,0.9506706237254049,1.215736680051339,0.9512802092038725,1.0,0.005903896246447733,0.0004849514383219653,0.0016517774569162575,0.0028301342266327857,0.0019963369958893393,0.07511497035205955,0.014913927015251552
workflow1_Q1_q0003,workflow1_Q1_q0003_s013,0.9054188010701025,0.7530413744204046,1.0696780769779264,1.0,0.0060614926744700336,0.0004231134805095765,0.002904774200674543,0.006903589667444925,0.002037378855829533,0.057970090681510794,0.04134720489214109
workflow1_Q1_q0003,workflow1_Q1_q0003_s014,1.1640503385830416,1.2056391812838834,0.9785557968574838,1.0,0.0058788744995917274,0.0006384175589220769,0.0017250776926899427,0.007421155076073799,0.0018074482711390514,0.1180488580360064,0.054660265043171674
workflow1_Q1_q0003,workflow1_Q1_q0003_s015,1.2812737545769104,0.7284235040376938,0.9146375059655253,1.0,0.006602486074131743,0.0005768866576552565,0.002279049072695757,0.005676034215036671,0.0018908702368297676,0.1409657666065545,0.19879678435054107
workflow1_Q1_q0003,workflow1_Q1_q0003_s016,1.061602602017646,1.090800999244028,0.8434667883217074,1.0,0.006816307555324821,0.002364297195867639,0.0021420111079217194,0.007452565475028108,0.0018271104045061712,0.1361462421021754,0.05408155675835547
workflow1_Q1_q0003,workflow1_Q1_q0003_s017,1.2154609147095345,0.7130988349874869,1.0060533507384757,1.0,0.006151769487291387,0.00044288568718404156,0.0014759948892479064,0.008636637035293944,0.002121685363344028,0.14967936618989053,0.12195627249496173
workflow1_Q1_q0003,workflow1_Q1_q0003_s018,1.3346908471018506,0.8708845531899336,1.1150222339452867,1.0,0.006600473415728939,0.0005375681296034831,0.0030322256060255222,0.004910944955589297,0.0018012560560883755,0.16469271337461214,0.07572692125532414
workflow1_Q1_q0003,workflow1_Q1_q0003_s019,1.0354000812991533,1.292588468653877,0.8064921825369886,1.0,0.005935354530030512,0.001801787047936658,0.002201945947925584,0.0028493040879595593,0.002506105235742777,0.18314289558076946,0.06356554616229652
workflow1_Q1_q0004,workflow1_Q1_q0004_s000,1.4617916007079639,0.8594856479650393,1.0016255626258204,1.0,0.006220684107540972,0.0011757359893509835,0.0021368117471238517,0.006713253730345529,0.0017712891155123652,0.1426565334853329,0.06108425849121146
workflow1_Q1_q0004,workflow1_Q1_q0004_s001,1.4016715542665277,0.9689514127322463,0.9117949494280758,1.0,0.0050813536926403126,0.0009022412314232804,0.0017630044283716824,0.01596985078083167,0.0018437287789495455,0.18320232643924128,0.04909346306672968
workflow1_Q1_q0004,workflow1_Q1_q0004_s002,1.0742863969370369,0.8201100583509157,1.0720139741631565,1.0,0.007392858963208839,0.0003881893649539814,0.0020598927208434997,0.01233409116929346,0.0021548421703603817,0.33174119862435325,0.03843119737992528
workflow1_Q1_q0004,workflow1_Q1_q0004_s003,1.0529092291968782,1.21157363142367,1.0287802502564811,1.0,0.0070185734388810055,0.0008390992688864667,0.0015482529027108075,0.0111118049134305,0.0016702004663805455,0.23195165464690187,0.4317241787534375
workflow1_Q1_q0004,workflow1_Q1_q0004_s004,1.3229776108811877,0.7784510880257911,1.1227776897416142,1.0,0.0063301643218277946,0.00021859048068524408,0.0017192958722960251,0.0031965392250573204,0.0016207578314155963,0.30267909750093136,0.07679719629608751
workflow1_Q1_q0004,workflow1_Q1_q0004_s005,1.163417064440025,1.019949885899025,0.8711649953184578,1.0,0.0073682474131033515,0.0007633090232675089,0.0021602199199270574,0.005829531725197867,0.001881829390025266,0.06902469795695036,0.017075647043751658
workflow1_Q1_q0004,workflow1_Q1_q0004_s006,0.9917343180242317,0.7196859996986371,0.9117419248774917,1.0,0.0058279892990203705,0.0007621621922862446,0.001962350908657726,0.0015680632323293402,0.0017415783041810479,0.16262503184874835,0.08288520645243588
workflow1_Q1_q0004,workflow1_Q1_q0004_s007,0.9414800101095266,1.1539896564499692,1.1963239062204487,1.0,0.007225712107169137,0.0007302509463144925,0.001766597081531048,0.004360655630223237,0.002099573160280781,0.14711680677034167,0.09745148717242186
workflow1_Q1_q0004,workflow1_Q1_q0004_s008,1.426853204037819,0.9606095489351775,1.106750227242879,1.0,0.007231448112038565,0.0014407185631473715,0.001650810302557663,0.0019795926672561558,0.002428175945952408,0.15145736349482722,0.02035904996109978
workflow1_Q1_q0004,workflow1_Q1_q0004_s009,1.2593607536735005,0.7205076465569561,1.108074779777673,1.0,0.006317512221765774,0.00209165825631589,0.0015720315661011755,0.0038943613343252518,0.002028040750467135,0.1613388647552366,0.08916277866818767
workflow1_Q1_q0004,workflow1_Q1_q0004_s010,1.1137512612998164,0.8591280736675395,0.9570940048407012,1.0,0.006486163512444704,0.0008160746124833932,0.0019837243005469173,0.007677952049703971,0.0021878628693810837,0.17439165129430825,0.06591869770405573
workflow1_Q1_q0004,workflow1_Q1_q0004_s011,1.0924203004539879,0.8544233878330876,1.0010717299184269,1.0,0.006799218702383543,0.003686227735518433,0.0017468540194838548,0.008821213329902277,0.002277155541654106,0.14052111102278916,0.30511051076157786
workflow1_Q1_q0004,workflow1_Q1_q0004_s012,1.349305414595946,1.2805558155984833,1.1352546219321216,1.0,0.006424073914567535,0.0009302877459564496,0.002302006385102545,0.008231966745224258,0.002336604874691872,0.1282785069769202,0.05126349071436353
workflow1_Q1_q0004,workflow1_Q1_q0004_s013,0.8806302373199825,1.0383174420827883,1.0884162218666902,1.0,0.0061987091680053485,0.0004023718165377462,0.002344243071608112,0.0052076878450778505,0.002005136356162704,0.13019889523917366,0.10432954182357478
workflow1_Q1_q0004,workflow1_Q1_q0004_s014,0.8830741569551914,1.262230858402304,1.1578914326858927,1.0,0.007094329275321759,0.0009866275208910587,0.0016491728020643828,0.01046594537563121,0.001782367777762488,0.1048676117565812,0.03406524121188554
workflow1_Q1_q0004,workflow1_Q1_q0004_s015,1.4998357358400407,0.9732112728660923,1.1490126996593992,1.0,0.007118365606271281,0.0011950306430530597,0.0024956093767166307,0.04375343905257473,0.0015643141970446235,0.09465783494508775,0.04240426830179251
workflow1_Q1_q0004,workflow1_Q1_q0004_s016,1.0486154208957104,0.9714701409008548,0.9664646720269163,1.0,0.005870361933118467,0.0009883708889637255,0.001961539112832797,0.009175269625480991,0.002110930407122523,0.17837932716180221,0.04987043175572346
workflow1_Q1_q0004,workflow1_Q1_q0004_s017,1.0373111003012823,1.0932756356320008,0.8376084808675321,1.0,0.006002869452946283,0.00022957517672649554,0.0019480089468287833,0.006126637099032182,0.001849980693503282,0.34688255259617984,0.09235405106945706
workflow1_Q1_q0004,workflow1_Q1_q0004_s018,1.00780793985519,0.736378445313643,0.9475513522949883,1.0,0.006689333426035039,0.0008819109764436911,0.0013356430575023317,0.005891160413342871,0.0019746631168171087,0.12119868201132648,0.037169921441038666
workflow1_Q1_q0004,workflow1_Q1_q0004_s019,1.173733942905661,1.1631163245063554,0.9515471825391829,1.0,0.007097162628790382,0.0016700745461853746,0.001829472891250298,0.0048971289920043065,0.002091029593136674,0.17904100972063625,0.047885688750205026
workflow1_Q1_q0005,workflow1_Q1_q0005_s000,1.2888228855080117,1.29202714746892,0.983350516464605,1.0,0.008020253234488522,0.0004245443323785606,0.001946661054056616,0.0066979686238699924,0.0019449539414251756,0.09872756898000534,0.023723295571084383
workflow1_Q1_q0005,workflow1_Q1_q0005_s001,1.240263612013944,1.067463597551909,1.1018281181758525,1.0,0.006134598302456336,0.0003603105700240022,0.002035027281616465,0.007354835799141223,0.0021314472142809435,0.3767656716962231,0.07702465664968239
workflow1_Q1_q0005,workflow1_Q1_q0005_s002,1.0941557353227067,0.8128625368728107,0.9356094503679306,1.0,0.007858540678874678,0.000407842440508732,0.0015730904834829024,0.006475687034139853,0.0019470271041452175,0.08759613173870223,0.05220334478198678
workflow1_Q1_q0005,workflow1_Q1_q0005_s003,1.48044912399162,1.1249106920554703,1.04420880168553,1.0,0.007351409619932109,0.0011039638127671718,0.0017131429318985073,0.0023031629353388898,0.001782184091203627,0.13074151379510385,0.13943619248358277
workflow1_Q1_q0005,workflow1_Q1_q0005_s004,1.4642116300043877,1.1539018286363862,0.9886560762497515,1.0,0.005199513803933623,0.0016156893698498424,0.0015298103719967326,0.008303421809133954,0.0020377402603021957,0.22394516585937457,0.09247391367457643
workflow1_Q1_q0005,workflow1_Q1_q0005_s005,1.4965065921266671,0.7472459739297502,0.9538733890645366,1.0,0.0065297166108694085,0.001092619140126301,0.002275756617000327,0.009992934352998074,0.0019146417742591172,0.05608618349566031,0.04720973382161304
workflow1_Q1_q0005,workflow1_Q1_q0005_s006,0.8228147102729102,0.7401868078791939,0.9613094331721377,1.0,0.007325259678620774,0.0008537501585936648,0.0010472852147080263,0.002823562699818334,0.0025433064773188363,0.10363650145239595,0.017002862250580654
workflow1_Q1_q0005,workflow1_Q1_q0005_s007,1.2063068080419914,0.9260411669251281,1.1307049439579788,1.0,0.0068588294591051336,0.0010780758415181249,0.0020884758117712416,0.01060714595729047,0.0026814342643997784,0.2122464707840756,0.02226780199314595
workflow1_Q1_q0005,workflow1_Q1_q0005_s008,0.9192233616782803,0.7414828974796687,1.0911523567994088,1.0,0.006374014927497525,0.0017718273761376776,0.0023400788285032857,0.03725160455690246,0.0017808888549248893,0.10557031937485908,0.05216340006189616
workflow1_Q1_q0005,workflow1_Q1_q0005_s009,0.8394021690873938,1.2121781038880404,0.8938813956207583,1.0,0.006368641357341902,0.0010125162432568489,0.0017576366941695302,0.02430904565564837,0.001974477270828415,0.2468845361136408,0.07621240663472592
