query_id,workflow,quality_level,video_size_mb,video_duration_sec,fps,sla_sec
workflow1_Q1_q0060,workflow1,Q1,3946.896869388143,3157.5174955105144,30.0,6610.55291959453
workflow1_Q1_q0061,workflow1,Q1,3841.257448688262,3073.005958950609,30.0,6414.370417193808
workflow1_Q1_q0062,workflow1,Q1,267.37714940660436,213.90171952528348,30.0,517.4264782616169
workflow1_Q1_q0063,workflow1,Q1,878.1304624646191,702.5043699716953,30.0,1517.1753343914686
workflow1_Q1_q0064,workflow1,Q1,1122.5960546369524,898.0768437095619,30.0,1928.486915957417
workflow1_Q1_q0065,workflow1,Q1,1178.5400230575374,942.83201844603,30.0,2028.2915405809365
workflow1_Q1_q0066,workflow1,Q1,2602.7044839617693,2082.163587169415,30.0,4364.832592624399
workflow1_Q1_q0067,workflow1,Q1,1916.961233736626,1533.5689869893006,30.0,3234.56238054025
workflow1_Q1_q0068,workflow1,Q1,292.94948067960337,234.3595845436827,30.0,558.0498201838028
workflow1_Q1_q0069,workflow1,Q1,1728.242562683604,1382.594050146883,30.0,2956.1108046142476
workflow1_Q1_q0070,workflow1,Q1,2392.6067980755447,1914.085438460436,30.0,3994.6760651649333
workflow1_Q1_q0071,workflow1,Q1,524.8981703489432,419.9185362791545,30.0,937.2739163624466
workflow1_Q1_q0072,workflow1,Q1,3763.054100514376,3010.4432804115013,30.0,6320.565810500677
workflow1_Q1_q0073,workflow1,Q1,304.9312591080863,243.94500728646904,30.0,592.2386881731845
workflow1_Q1_q0074,workflow1,Q1,4167.425270404924,3333.9402163239397,30.0,7036.4413339979355
workflow1_Q1_q0075,workflow1,Q1,513.5756514909491,410.8605211927593,30.0,923.3230271175642
workflow1_Q1_q0076,workflow1,Q1,3807.819160820056,3046.2553286560446,30.0,6355.0407740887495
workflow1_Q1_q0077,workflow1,Q1,4069.2401618797057,3255.3921295037644,30.0,6819.591822887778
workflow1_Q1_q0078,workflow1,Q1,4409.600261595673,3527.6802092765383,30.0,7380.122495822347
workflow1_Q1_q0079,workflow1,Q1,3623.9645202106512,2899.1716161685213,30.0,6086.183007730443
workflow1_Q1_q0080,workflow1,Q1,3524.1881179131306,2819.3504943305043,30.0,5907.011487289402
workflow1_Q1_q0081,workflow1,Q1,2917.9884962802985,2334.3907970242385,30.0,4877.751747234292
workflow1_Q1_q0082,workflow1,Q1,3522.058869008221,2817.6470952065765,30.0,5951.547132003651
workflow1_Q1_q0083,workflow1,Q1,670.3935222281758,536.3148177825407,30.0,1194.2080599907301
workflow1_Q1_q0084,workflow1,Q1,2447.101059068295,1957.680847254636,30.0,4133.505197246075
workflow1_Q1_q0085,workflow1,Q1,2350.436200592584,1880.348960474067,30.0,3969.6599387561323
workflow1_Q1_q0086,workflow1,Q1,3869.7567377423175,3095.805390193854,30.0,6452.373001473282
workflow1_Q1_q0087,workflow1,Q1,2122.887192751308,1698.3097542010462,30.0,3560.100059326241
workflow1_Q1_q0088,workflow1,Q1,1779.0210202440642,1423.216816195251,30.0,3005.3893120677108
workflow1_Q1_q0089,workflow1,Q1,2905.067475224213,2324.05398017937,30.0,4873.254447896068
workflow1_Q1_q0090,workflow1,Q1,1254.1001799412438,1003.2801439529952,30.0,2131.580141001038
workflow1_Q1_q0091,workflow1,Q1,693.4752184712592,554.7801747770073,30.0,1217.609066881496
workflow1_Q1_q0092,workflow1,Q1,2189.606937555075,1751.6855500440602,30.0,3680.4738587234883
workflow1_Q1_q0093,workflow1,Q1,1919.7354560323663,1535.788364825893,30.0,3241.240677440017
workflow1_Q1_q0094,workflow1,Q1,1104.121986840266,883.2975894722128,30.0,1902.5658137273167
workflow1_Q1_q0095,workflow1,Q1,1701.2397597594415,1360.9918078075532,30.0,2869.171480895618
workflow1_Q1_q0096,workflow1,Q1,1696.286590481145,1357.029272384916,30.0,2875.9816720297326
workflow1_Q1_q0097,workflow1,Q1,1524.1678725255135,1219.3342980204109,30.0,2579.2212461032827
workflow1_Q1_q0098,workflow1,Q1,1754.1285527916607,1403.3028422333286,30.0,2985.374095128642
workflow1_Q1_q0099,workflow1,Q1,3109.4143036425585,2487.5314429140467,30.0,5165.300446945661
workflow1_Q1_q0100,workflow1,Q1,1388.6783999779375,1110.94271998235,30.0,2353.7655255580457
workflow1_Q1_q0101,workflow1,Q1,4273.696325715381,3418.957060572305,30.0,7194.548861978989
workflow1_Q1_q0102,workflow1,Q1,4129.839986456437,3303.87198916515,30.0,6855.785306274161
workflow1_Q1_q0103,workflow1,Q1,2203.028645227848,1762.4229161822782,30.0,3715.7794454630325
workflow1_Q1_q0104,workflow1,Q1,1527.9983321457478,1222.3986657165983,30.0,2596.3060830114314
workflow1_Q1_q0105,workflow1,Q1,2444.298944997764,1955.4391559982112,30.0,4131.259110464424
workflow1_Q1_q0106,workflow1,Q1,3829.8801628232886,3063.904130258631,30.0,6415.673727493905
workflow1_Q1_q0107,workflow1,Q1,2962.6989819784512,2370.159185582761,30.0,4980.995311619915
workflow1_Q1_q0108,workflow1,Q1,3634.433838665818,2907.547070932654,30.0,6084.616541121323
workflow1_Q1_q0109,workflow1,Q1,2432.2960715909003,1945.83685727272,30.0,4121.754818510235
workflow1_Q1_q0110,workflow1,Q1,2875.6605095092223,2300.5284076073776,30.0,4850.9857838845755
workflow1_Q1_q0111,workflow1,Q1,1350.0885927573931,1080.0708742059144,30.0,2317.13166176463
workflow1_Q1_q0112,workflow1,Q1,3326.9022432230363,2661.5217945784293,30.0,5588.678420259685
workflow1_Q1_q0113,workflow1,Q1,970.6403245813036,776.512259665043,30.0,1669.8754295627534
workflow1_Q1_q0114,workflow1,Q1,3149.4817200218545,2519.5853760174837,30.0,5292.258158353943
workflow1_Q1_q0115,workflow1,Q1,3883.681877342081,3106.945501873665,30.0,6511.552917910915
workflow1_Q1_q0116,workflow1,Q1,659.5550550593318,527.6440440474655,30.0,1163.2605296043773
workflow1_Q1_q0117,workflow1,Q1,2793.6303518979953,2234.904281518396,30.0,4705.039840661697
workflow1_Q1_q0118,workflow1,Q1,495.79868591746066,396.6389487339685,30.0,895.5365752728616
workflow1_Q1_q0119,workflow1,Q1,3286.291655101064,2629.0333240808513,30.0,5521.668989531952
workflow1_Q1_q0120,workflow1,Q1,448.88249329407705,359.10599463526165,30.0,818.3194065396536
workflow1_Q1_q0121,workflow1,Q1,4216.53371545027,3373.226972360216,30.0,7068.722591117697
workflow1_Q1_q0122,workflow1,Q1,683.0300904172746,546.4240723338197,30.0,1204.2071396753556
workflow1_Q1_q0123,workflow1,Q1,4318.045088147681,3454.436070518145,30.0,7271.4799169135995
workflow1_Q1_q0124,workflow1,Q1,3618.912479176553,2895.129983341242,30.0,6047.169262318328
workflow1_Q1_q0125,workflow1,Q1,2702.0428697636166,2161.6342958108935,30.0,4571.10232492238
workflow1_Q1_q0126,workflow1,Q1,3538.111662985745,2830.489330388596,30.0,5944.3931650512595
workflow1_Q1_q0127,workflow1,Q1,3593.383162500155,2874.706530000124,30.0,6018.82046271025
workflow1_Q1_q0128,workflow1,Q1,4261.169752966686,3408.93580237335,30.0,7173.0262929038
workflow1_Q1_q0129,workflow1,Q1,1196.2213407384031,956.9770725907226,30.0,2050.5648813725684
workflow1_Q1_q0130,workflow1,Q1,2686.085836960518,2148.8686695684146,30.0,4492.81226018246
workflow1_Q1_q0131,workflow1,Q1,495.5926992224754,396.4741593779803,30.0,897.6302487652758
workflow1_Q1_q0132,workflow1,Q1,2801.533222606737,2241.2265780853895,30.0,4704.260498819396
workflow1_Q1_q0133,workflow1,Q1,832.9640206105905,666.3712164884724,30.0,1441.8008514300893
workflow1_Q1_q0134,workflow1,Q1,2574.9064557655547,2059.925164612444,30.0,4367.668948344573
workflow1_Q1_q0135,workflow1,Q1,2608.005024599785,2086.404019679828,30.0,4396.53143823377
workflow1_Q1_q0136,workflow1,Q1,2136.984301941931,1709.5874415535447,30.0,3591.1801259622566
workflow1_Q1_q0137,workflow1,Q1,2387.6456066455685,1910.1164853164544,30.0,4018.742985092996
workflow1_Q1_q0138,workflow1,Q1,3455.3610007791513,2764.288800623321,30.0,5802.897667819998
workflow1_Q1_q0139,workflow1,Q1,3611.657870565895,2889.3262964527157,30.0,5994.323403438969
workflow1_Q1_q0140,workflow1,Q1,2252.7779789212736,1802.222383137019,30.0,3812.2744701813895
workflow1_Q1_q0141,workflow1,Q1,2728.200978737559,2182.5607829900473,30.0,4599.434738689001
workflow1_Q1_q0142,workflow1,Q1,4195.7203429287,3356.5762743429605,30.0,7045.17160185887
workflow1_Q1_q0143,workflow1,Q1,604.8211291174684,483.8569032939748,30.0,1072.9975266679257
workflow1_Q1_q0144,workflow1,Q1,593.183279107989,474.5466232863912,30.0,1046.9329991671484
workflow1_Q1_q0145,workflow1,Q1,463.1123777051502,370.48990216412017,30.0,846.1462956036901
workflow1_Q1_q0146,workflow1,Q1,2986.0450363043356,2388.8360290434684,30.0,5008.117898569708
workflow1_Q1_q0147,workflow1,Q1,1927.341730997429,1541.8733847979431,30.0,3238.601146150764
workflow1_Q1_q0148,workflow1,Q1,3501.3722664276565,2801.0978131421252,30.0,5885.765659074105
workflow1_Q1_q0149,workflow1,Q1,3045.1990038905224,2436.159203112418,30.0,5122.849328683641
workflow1_Q1_q0150,workflow1,Q1,1551.347080602454,1241.0776644819632,30.0,2625.5591671014035
workflow1_Q1_q0151,workflow1,Q1,4050.271972074795,3240.2175776598365,30.0,6809.2871900985265
workflow1_Q1_q0152,workflow1,Q1,3449.204750787637,2759.3638006301094,30.0,5794.015367727195
workflow1_Q1_q0153,workflow1,Q1,1272.1171135275276,1017.693690822022,30.0,2179.9201818312836
workflow1_Q1_q0154,workflow1,Q1,1686.5496786413391,1349.2397429130713,30.0,2831.613113718684
workflow1_Q1_q0155,workflow1,Q1,1466.396912403863,1173.1175299230906,30.0,2492.304343546256
workflow1_Q1_q0156,workflow1,Q1,772.4315451656234,617.9452361324987,30.0,1346.7894742216986
workflow1_Q1_q0157,workflow1,Q1,728.941423499198,583.1531387993584,30.0,1274.618725532126
workflow1_Q1_q0158,workflow1,Q1,4217.364025437668,3373.891220350134,30.0,7091.138154477484
workflow1_Q1_q0159,workflow1,Q1,2012.7253646044833,1610.1802916835866,30.0,3384.7935830719557
workflow1_Q1_q0160,workflow1,Q1,1771.1902157900386,1416.9521726320309,30.0,2992.2864334154397
workflow1_Q1_q0161,workflow1,Q1,3303.8592608973972,2643.0874087179177,30.0,5522.350553103497
workflow1_Q1_q0162,workflow1,Q1,2521.994313744082,2017.5954509952655,30.0,4251.2407983124
workflow1_Q1_q0163,workflow1,Q1,4217.419441760196,3373.9355534081565,30.0,7042.762653145411
workflow1_Q1_q0164,workflow1,Q1,3527.8341105490604,2822.267288439248,30.0,5925.373270513077
workflow1_Q1_q0165,workflow1,Q1,2196.210321251091,1756.9682570008729,30.0,3706.8545141181557
workflow1_Q1_q0166,workflow1,Q1,1740.3906701526562,1392.3125361221248,30.0,2954.8901853160746
workflow1_Q1_q0167,workflow1,Q1,4440.844586290125,3552.6756690321,30.0,7445.3237247819125
workflow1_Q1_q0168,workflow1,Q1,3251.0890443161225,2600.871235452898,30.0,5470.56491544215
workflow1_Q1_q0169,workflow1,Q1,4284.0363705169975,3427.2290964135977,30.0,7157.543848555246
workflow1_Q1_q0170,workflow1,Q1,599.267704185408,479.4141633483264,30.0,1075.5277765858216
workflow1_Q1_q0171,workflow1,Q1,3838.6115304192126,3070.8892243353703,30.0,6441.265631848995
workflow1_Q1_q0172,workflow1,Q1,2894.051936661094,2315.241549328875,30.0,4881.324509800004
workflow1_Q1_q0173,workflow1,Q1,614.5034266328731,491.6027413062985,30.0,1081.4210620109575
workflow1_Q1_q0174,workflow1,Q1,2678.0416498638015,2142.4333198910413,30.0,4475.433611277471
workflow1_Q1_q0175,workflow1,Q1,3110.976415591611,2488.781132473289,30.0,5196.485315200242
workflow1_Q1_q0176,workflow1,Q1,129.43938505706757,103.55150804565405,30.0,299.19766545209336
workflow1_Q1_q0177,workflow1,Q1,2085.3569811497287,1668.2855849197829,30.0,3505.9542123426627
workflow1_Q1_q0178,workflow1,Q1,3727.3928370437206,2981.914269634977,30.0,6264.082910054835
workflow1_Q1_q0179,workflow1,Q1,1381.9636871475975,1105.570949718078,30.0,2354.1601837979333
workflow1_Q1_q0180,workflow1,Q1,2104.0752619585887,1683.260209566871,30.0,3540.989426685585
workflow1_Q1_q0181,workflow1,Q1,2032.2400122754273,1625.792009820342,30.0,3436.21458830799
workflow1_Q1_q0182,workflow1,Q1,1411.0287071330254,1128.8229657064203,30.0,2395.5740038378253
workflow1_Q1_q0183,workflow1,Q1,4139.105387656327,3311.284310125062,30.0,6956.086163481457
workflow1_Q1_q0184,workflow1,Q1,3532.226106784458,2825.7808854275663,30.0,5939.589797845471
workflow1_Q1_q0185,workflow1,Q1,564.3537186577889,451.4829749262312,30.0,1001.1894322022921
workflow1_Q1_q0186,workflow1,Q1,4486.87836093126,3589.5026887450085,30.0,7563.114054562808
workflow1_Q1_q0187,workflow1,Q1,3965.460107561773,3172.3680860494183,30.0,6690.420216241464
workflow1_Q1_q0188,workflow1,Q1,1331.2948375483725,1065.035870038698,30.0,2274.8370110583414
workflow1_Q1_q0189,workflow1,Q1,3778.2673649996514,3022.613891999721,30.0,6314.162457960588
workflow1_Q1_q0190,workflow1,Q1,545.9064285308692,436.72514282469535,30.0,974.933793288952
workflow1_Q1_q0191,workflow1,Q1,4496.038432348506,3596.830745878805,30.0,7547.042261023477
workflow1_Q1_q0192,workflow1,Q1,3020.6549572714257,2416.5239658171404,30.0,5101.594401330191
workflow1_Q1_q0193,workflow1,Q1,2951.803193847676,2361.442555078141,30.0,4971.665241005161
workflow1_Q1_q0194,workflow1,Q1,475.2002169047874,380.16017352382994,30.0,860.587116360132
workflow1_Q1_q0195,workflow1,Q1,4044.372790117567,3235.4982320940535,30.0,6750.0037532734
workflow1_Q1_q0196,workflow1,Q1,203.3228016797772,162.65824134382177,30.0,419.138076817554
workflow1_Q1_q0197,workflow1,Q1,1140.6641568320756,912.5313254656604,30.0,1956.387566495327
workflow1_Q1_q0198,workflow1,Q1,707.87179761236,566.2974380898879,30.0,1247.613659924719
workflow1_Q1_q0199,workflow1,Q1,3512.198137563067,2809.758510050454,30.0,5922.93845913511
workflow1_Q1_q0200,workflow1,Q1,952.0537054170732,761.6429643336585,30.0,1624.631577825405
workflow1_Q1_q0201,workflow1,Q1,4104.574155054168,3283.659324043334,30.0,6831.956896368771
workflow1_Q1_q0202,workflow1,Q1,2978.990499024144,2383.192399219315,30.0,4993.634934767917
workflow1_Q1_q0203,workflow1,Q1,235.01999393903077,188.01599515122464,30.0,469.9740666158766
workflow1_Q1_q0204,workflow1,Q1,99.02701601949954,79.22161281559963,30.0,253.6303949100874
workflow1_Q1_q0205,workflow1,Q1,303.5862827887152,242.8690262309722,30.0,594.0892125765063
workflow1_Q1_q0206,workflow1,Q1,2756.218911091195,2204.975128872956,30.0,4628.716548768271
workflow1_Q1_q0207,workflow1,Q1,3621.5570130529127,2897.24561044233,30.0,6105.749895717193
workflow1_Q1_q0208,workflow1,Q1,1130.596231276194,904.4769850209552,30.0,1933.7233855201864
workflow1_Q1_q0209,workflow1,Q1,3833.6341299345977,3066.9073039476784,30.0,6415.709191026243
workflow1_Q1_q0210,workflow1,Q1,328.25133517817716,262.60106814254175,30.0,623.7763097981069
workflow1_Q1_q0211,workflow1,Q1,3619.265052364417,2895.4120418915336,30.0,6054.844077100205
workflow1_Q1_q0212,workflow1,Q1,4180.49477851234,3344.3958228098727,30.0,7055.607481368043
workflow1_Q1_q0213,workflow1,Q1,3491.579666036884,2793.2637328295073,30.0,5849.191532720854
workflow1_Q1_q0214,workflow1,Q1,3164.18446910547,2531.3475752843756,30.0,5327.973642469604
workflow1_Q1_q0215,workflow1,Q1,3783.0624675500703,3026.449974040056,30.0,6328.8297697163225
workflow1_Q1_q0216,workflow1,Q1,252.66950049576892,202.13560039661513,30.0,502.95255662760167
workflow1_Q1_q0217,workflow1,Q1,967.88583993182,774.308671945456,30.0,1662.2520322364114
workflow1_Q1_q0218,workflow1,Q1,627.7872809274705,502.2298247419765,30.0,1109.4997894289268
workflow1_Q1_q0219,workflow1,Q1,2307.5496316039653,1846.039705283172,30.0,3879.6312287402498
workflow1_Q1_q0220,workflow1,Q1,3372.457467855137,2697.9659742841095,30.0,5662.073879880197
workflow1_Q1_q0221,workflow1,Q1,2862.8024122505644,2290.2419298004515,30.0,4850.173672457508
workflow1_Q1_q0222,workflow1,Q1,3841.255116446562,3073.00409315725,30.0,6513.320949197443
workflow1_Q1_q0223,workflow1,Q1,761.8174915518272,609.4539932414617,30.0,1320.4015600994412
workflow1_Q1_q0224,workflow1,Q1,3325.6983318130897,2660.558665450472,30.0,5584.650849374742
workflow1_Q1_q0225,workflow1,Q1,929.2085970949006,743.3668776759205,30.0,1585.15731922644
workflow1_Q1_q0226,workflow1,Q1,1273.107474581266,1018.4859796650128,30.0,2170.680180737423
workflow1_Q1_q0227,workflow1,Q1,3216.3282854697695,2573.0626283758156,30.0,5391.091601224352
workflow1_Q1_q0228,workflow1,Q1,4412.406173176667,3529.9249385413336,30.0,7321.348892302896
workflow1_Q1_q0229,workflow1,Q1,2781.080456448533,2224.8643651588263,30.0,4717.956603694751
workflow1_Q1_q0230,workflow1,Q1,316.163893836483,252.9311150691864,30.0,602.5436448661964
workflow1_Q1_q0231,workflow1,Q1,2802.167191929333,2241.7337535434663,30.0,4727.409044649642
workflow1_Q1_q0232,workflow1,Q1,262.4011907422394,209.92095259379153,30.0,523.1153994586214
workflow1_Q1_q0233,workflow1,Q1,3987.344772798166,3189.8758182385327,30.0,6705.2084713019185
workflow1_Q1_q0234,workflow1,Q1,3214.8839115702463,2571.907129256197,30.0,5394.354809626952
workflow1_Q1_q0235,workflow1,Q1,841.0907204195767,672.8725763356614,30.0,1464.3356974740996
workflow1_Q1_q0236,workflow1,Q1,480.8654507720764,384.6923606176612,30.0,856.0568299073765
workflow1_Q1_q0237,workflow1,Q1,887.1345377954115,709.7076302363291,30.0,1535.0255159876995
workflow1_Q1_q0238,workflow1,Q1,4411.620269527301,3529.2962156218414,30.0,7421.2338695460885
workflow1_Q1_q0239,workflow1,Q1,2104.1308428788175,1683.304674303054,30.0,3535.150514805858
workflow1_Q1_q0240,workflow1,Q1,3544.5581964107305,2835.6465571285844,30.0,5935.493611635456
workflow1_Q1_q0241,workflow1,Q1,2891.106913826912,2312.88553106153,30.0,4842.731930114922
workflow1_Q1_q0242,workflow1,Q1,2607.92818856697,2086.342550853576,30.0,4391.884822756242
workflow1_Q1_q0243,workflow1,Q1,717.2013768928448,573.7611015142759,30.0,1237.9178846293369
workflow1_Q1_q0244,workflow1,Q1,4261.158206994571,3408.9265655956565,30.0,7160.045246492771
workflow1_Q1_q0245,workflow1,Q1,1408.4411488776268,1126.7529191021015,30.0,2397.932454603142
workflow1_Q1_q0246,workflow1,Q1,2632.726179948374,2106.180943958699,30.0,4403.333360975971
workflow1_Q1_q0247,workflow1,Q1,3171.508554806617,2537.206843845294,30.0,5325.917425596667
workflow1_Q1_q0248,workflow1,Q1,2947.856711960492,2358.2853695683934,30.0,4945.004591349188
workflow1_Q1_q0249,workflow1,Q1,4237.1302629026695,3389.704210322135,30.0,7110.7853652766635
workflow1_Q1_q0250,workflow1,Q1,731.8425303962565,585.4740243170053,30.0,1286.7613289854185
workflow1_Q1_q0251,workflow1,Q1,2324.4608676277185,1859.568694102175,30.0,3947.696926521724
workflow1_Q1_q0252,workflow1,Q1,1862.8521790278896,1490.2817432223114,30.0,3141.68354222597
workflow1_Q1_q0253,workflow1,Q1,2173.196627960585,1738.557302368468,30.0,3674.094388139416
workflow1_Q1_q0254,workflow1,Q1,602.53755342502,482.0300427400159,30.0,1070.6348533289843
workflow1_Q1_q0255,workflow1,Q1,668.3686486869865,534.6949189495892,30.0,1178.3746442628785
workflow1_Q1_q0256,workflow1,Q1,1305.484290082064,1044.3874320656512,30.0,2228.182117345427
workflow1_Q1_q0257,workflow1,Q1,1423.3178716416785,1138.6542973133428,30.0,2398.445119101962
workflow1_Q1_q0258,workflow1,Q1,1968.4717205399736,1574.7773764319788,30.0,3303.1220225247835
workflow1_Q1_q0259,workflow1,Q1,2778.61989563708,2222.895916509664,30.0,4687.832957859487
workflow1_Q1_q0260,workflow1,Q1,2883.2338445758132,2306.587075660651,30.0,4867.399428914546
workflow1_Q1_q0261,workflow1,Q1,1897.263217391148,1517.8105739129187,30.0,3171.0368525230706
workflow1_Q1_q0262,workflow1,Q1,1883.8652592219848,1507.0922073775878,30.0,3195.835033114464
workflow1_Q1_q0263,workflow1,Q1,1038.006230634057,830.4049845072454,30.0,1779.0532366141733
workflow1_Q1_q0264,workflow1,Q1,2678.255149209862,2142.6041193678893,30.0,4498.475435736089
workflow1_Q1_q0265,workflow1,Q1,1477.9060325787775,1182.324826063022,30.0,2522.6201565355545
workflow1_Q1_q0266,workflow1,Q1,234.56476667733435,187.6518133418675,30.0,484.3609653802501
workflow1_Q1_q0267,workflow1,Q1,1926.4201953941072,1541.1361563152857,30.0,3278.9130559813298
workflow1_Q1_q0268,workflow1,Q1,2173.0370872740036,1738.429669819203,30.0,3669.84195343586
workflow1_Q1_q0269,workflow1,Q1,1073.2484418036336,858.5987534429069,30.0,1826.4323668682782
workflow1_Q1_q0270,workflow1,Q1,2608.1263540653617,2086.5010832522894,30.0,4394.616533507894
workflow1_Q1_q0271,workflow1,Q1,2578.5406594112505,2062.8325275290003,30.0,4297.737417607254
